complex_id	uniprot_a	uniprot_b	combined_score
P63027	P63027	O00161	1
P63027	P63027	O14810	1
P63027	P63027	O75558	1
P63027	P63027	P60880	1
P63027	P63027	P63027	1
P63027	P63027	Q12846	1
P63027	P63027	Q13277	1
P63027	P63027	Q15836	1
P63027	P63027	Q16623	1
P63027	P63027	Q6PUV4	1
P63027	P63027	Q7Z7G2	1
P63027	P63027	Q86Y82	1
P63027	P63027	Q8WVH0	1
P63027	P63027	Q9H115	1
P63035	P63035	P23385	1
P63035	P63035	P63035	1
P63035	P63035	Q8R4T5	1
P63036	P63036	P38650	1
P63036	P63036	P62628	1
P63036	P63036	P63036	1
P63036	P63036	P63170	1
P63036	P63036	Q62871	1
P63036	P63036	Q63100	1
P63036	P63036	Q9JJ79	1
P63036	P63036	Q9QXU8	1
P63036	P63036	Q9Z336	1
P63040	P63040	O35526	1
P63040	P63040	P60879	1
P63040	P63040	P63040	1
P63040	P63040	P63044	1
P63041	P63041	P21707	1
P63041	P63041	P32851	1
P63041	P63041	P50279	1
P63041	P63041	P60881	1
P63041	P63041	P63041	1
P63041	P63041	P63045	1
P63041	P63041	Q08849	1
P63041	P63041	Q80WM3	1
P63041	P63041	Q8R1B5	1
P63044	P63044	O09044	1
P63044	P63044	O35526	1
P63044	P63044	P60879	1
P63044	P63044	P63040	1
P63044	P63044	P63044	1
P63044	P63044	P70452	1
P63044	P63044	P84086	1
P63045	P63045	O00161	1
P63045	P63045	O70257	1
P63045	P63045	O70319	1
P63045	P63045	O88385	1
P63045	P63045	P21707	1
P63045	P63045	P32851	1
P63045	P63045	P50279	1
P63045	P63045	P54921	1
P63045	P63045	P60881	1
P63045	P63045	P61265	1
P63045	P63045	P63025	1
P63045	P63045	P63041	1
P63045	P63045	P63045	1
P63045	P63045	P84087	1
P63045	P63045	Q08849	1
P63045	P63045	Q08850	1
P63045	P63045	Q12846	1
P63045	P63045	Q62769	1
P63045	P63045	Q64548	1
P63045	P63045	Q6P6S0	1
P63045	P63045	Q80WM3	1
P63045	P63045	Q8R1B5	1
P63045	P63045	Q9JJ50	1
P63045	P63045	Q9QUL6	1
P63085	P63085	O70456	1
P63085	P63085	O88653	1
P63085	P63085	P28028	1
P63085	P63085	P31938	1
P63085	P63085	P35991	1
P63085	P63085	P61982	1
P63085	P63085	P62259	1
P63085	P63085	P63085	1
P63085	P63085	P63101	1
P63085	P63085	P68254	1
P63085	P63085	P68510	1
P63085	P63085	Q61097	1
P63085	P63085	Q63844	1
P63085	P63085	Q63932	1
P63085	P63085	Q99LJ5	1
P63085	P63085	Q9CQV8	1
P63085	P63085	Q9JHS3	1
P63085	P63085	Q9QUN3	1
P63088	P63088	O08661	1
P63088	P63088	P12368	1
P63088	P63088	P12369	1
P63088	P63088	P27791	1
P63088	P63088	P62138	1
P63088	P63088	P62142	1
P63088	P63088	P62716	1
P63088	P63088	P63088	1
P63088	P63088	P63331	1
P63088	P63088	P68182	1
P63088	P63088	P97534	1
P63092	P63092	P59768	1
P63092	P63092	P62873	1
P63092	P63092	P63092	1
P63094	P63094	P08752	1
P63094	P63094	P18762	1
P63094	P63094	P31324	1
P63094	P63094	P51637	1
P63094	P63094	P63094	1
P63094	P63094	P97490	1
P63094	P63094	Q01815	1
P63094	P63094	Q61018	1
P63094	P63094	Q76MZ3	1
P63094	P63094	Q9DC51	1
P63096	P63096	P63096	1
P63096	P63096	P81274	1
P63096	P63096	Q14980	1
P63098	P63098	P63098	1
P63098	P63098	Q08209	1
P63101	P63101	O54833	1
P63101	P63101	O70456	1
P63101	P63101	P31938	1
P63101	P63101	P61982	1
P63101	P63101	P62259	1
P63101	P63101	P63085	1
P63101	P63101	P63101	1
P63101	P63101	P67871	1
P63101	P63101	P68254	1
P63101	P63101	P68510	1
P63101	P63101	Q60737	1
P63101	P63101	Q61097	1
P63101	P63101	Q62074	1
P63101	P63101	Q63932	1
P63101	P63101	Q63ZW7	1
P63101	P63101	Q8QZT4	1
P63101	P63101	Q99NH2	1
P63101	P63101	Q9CQV8	1
P63101	P63101	Q9JLB2	1
P63101	P63101	Q9Z101	1
P63102	P63102	P07335	1
P63102	P63102	P39052	1
P63102	P63102	P60711	1
P63102	P63102	P62260	1
P63102	P63102	P63102	1
P63102	P63102	P68370	1
P63102	P63102	Q9Z0W7	1
P63104	P63104	P04049	1
P63104	P63104	P07900	1
P63104	P63104	P08238	1
P63104	P63104	P15056	1
P63104	P63104	P27348	1
P63104	P63104	P31946	1
P63104	P63104	P31947	1
P63104	P63104	P34932	1
P63104	P63104	P61981	1
P63104	P63104	P62258	1
P63104	P63104	P63104	1
P63104	P63104	Q04917	1
P63104	P63104	Q13163	1
P63104	P63104	Q16543	1
P63104	P63104	Q6Q0C0	1
P63104	P63104	Q7KZI7	1
P63104	P63104	Q99759	1
P63104	P63104	Q9NUG6	1
P63104	P63104	Q9UHV9	1
P63142	P63142	P62483	1
P63142	P63142	P63142	1
P63151	P63151	P04049	1
P63151	P63151	P30153	1
P63151	P63151	P62714	1
P63151	P63151	P63151	1
P63151	P63151	Q13526	1
P63158	P63158	O54941	1
P63158	P63158	P15919	1
P63158	P63158	P21784	1
P63158	P63158	P23475	1
P63158	P63158	P27641	1
P63158	P63158	P60710	1
P63158	P63158	P63158	1
P63158	P63158	P63260	1
P63158	P63158	P70288	1
P63158	P63158	P97496	1
P63158	P63158	Q03267	1
P63158	P63158	Q60973	1
P63158	P63158	Q61466	1
P63158	P63158	Q6PDG5	1
P63158	P63158	Q6PDQ2	1
P63158	P63158	Q99MR0	1
P63158	P63158	Q9Z0H3	1
P63158	P63158	Q9Z2N8	1
P63162	P63162	O14893	1
P63162	P63162	P08579	1
P63162	P63162	P09012	1
P63162	P63162	P14678	1
P63162	P63162	P20226	1
P63162	P63162	P24928	1
P63162	P63162	P57678	1
P63162	P63162	P62304	1
P63162	P63162	P62306	1
P63162	P63162	P62308	1
P63162	P63162	P62314	1
P63162	P63162	P62316	1
P63162	P63162	P62318	1
P63162	P63162	P63162	1
P63162	P63162	Q00403	1
P63162	P63162	Q08211	1
P63162	P63162	Q8TEQ6	1
P63162	P63162	Q8WXD5	1
P63162	P63162	Q9H840	1
P63162	P63162	Q9UHI6	1
P63165	P63165	P15884	1
P63165	P63165	P35222	1
P63165	P63165	P63165	1
P63165	P63165	Q09472	1
P63165	P63165	Q9UBE0	1
P63165	P63165	Q9UBN7	1
P63165	P63165	Q9UBT2	1
P63165	P63165	Q9UBW7	1
P63166	P63166	P09450	1
P63166	P63166	P63166	1
P63167	P63167	O14576	1
P63167	P63167	O43237	1
P63167	P63167	P63167	1
P63167	P63167	Q14203	1
P63167	P63167	Q14204	1
P63167	P63167	Q8NCM8	1
P63167	P63167	Q8TCX1	1
P63167	P63167	Q96FJ2	1
P63167	P63167	Q9Y6G9	1
P63170	P63170	P38650	1
P63170	P63170	P62628	1
P63170	P63170	P63036	1
P63170	P63170	P63170	1
P63170	P63170	Q62871	1
P63170	P63170	Q63100	1
P63170	P63170	Q9JJ79	1
P63170	P63170	Q9QXU8	1
P63170	P63170	Q9Z336	1
P63173	P63173	P05386	1
P63173	P63173	P05387	1
P63173	P63173	P05388	1
P63173	P63173	P08708	1
P63173	P63173	P08865	1
P63173	P63173	P15880	1
P63173	P63173	P18077	1
P63173	P63173	P18124	1
P63173	P63173	P18621	1
P63173	P63173	P22090	1
P63173	P63173	P23396	1
P63173	P63173	P25398	1
P63173	P63173	P26373	1
P63173	P63173	P27635	1
P63173	P63173	P30050	1
P63173	P63173	P32969	1
P63173	P63173	P35268	1
P63173	P63173	P36578	1
P63173	P63173	P39019	1
P63173	P63173	P39023	1
P63173	P63173	P40429	1
P63173	P63173	P42677	1
P63173	P63173	P42766	1
P63173	P63173	P46776	1
P63173	P63173	P46777	1
P63173	P63173	P46778	1
P63173	P63173	P46779	1
P63173	P63173	P46781	1
P63173	P63173	P46782	1
P63173	P63173	P46783	1
P63173	P63173	P47914	1
P63173	P63173	P49207	1
P63173	P63173	P50914	1
P63173	P63173	P60866	1
P63173	P63173	P61247	1
P63173	P63173	P61254	1
P63173	P63173	P61313	1
P63173	P63173	P61353	1
P63173	P63173	P61513	1
P63173	P63173	P61927	1
P63173	P63173	P62081	1
P63173	P63173	P62241	1
P63173	P63173	P62244	1
P63173	P63173	P62249	1
P63173	P63173	P62263	1
P63173	P63173	P62266	1
P63173	P63173	P62269	1
P63173	P63173	P62273	1
P63173	P63173	P62277	1
P63173	P63173	P62280	1
P63173	P63173	P62424	1
P63173	P63173	P62701	1
P63173	P63173	P62750	1
P63173	P63173	P62753	1
P63173	P63173	P62829	1
P63173	P63173	P62841	1
P63173	P63173	P62847	1
P63173	P63173	P62851	1
P63173	P63173	P62854	1
P63173	P63173	P62857	1
P63173	P63173	P62861	1
P63173	P63173	P62888	1
P63173	P63173	P62891	1
P63173	P63173	P62899	1
P63173	P63173	P62906	1
P63173	P63173	P62910	1
P63173	P63173	P62913	1
P63173	P63173	P62917	1
P63173	P63173	P62945	1
P63173	P63173	P62979	1
P63173	P63173	P62987	1
P63173	P63173	P63173	1
P63173	P63173	P63220	1
P63173	P63173	P83731	1
P63173	P63173	P83881	1
P63173	P63173	P84098	1
P63173	P63173	Q02543	1
P63173	P63173	Q02878	1
P63173	P63173	Q07020	1
P63173	P63173	Q8TD47	1
P63173	P63173	Q9Y3U8	1
P63208	P63208	O00743	1
P63208	P63208	O14920	1
P63208	P63208	O15084	1
P63208	P63208	O15111	1
P63208	P63208	O15446	1
P63208	P63208	O60907	1
P63208	P63208	O75170	1
P63208	P63208	O94763	1
P63208	P63208	O95602	1
P63208	P63208	P11142	1
P63208	P63208	P19388	1
P63208	P63208	P19838	1
P63208	P63208	P23508	1
P63208	P63208	P24864	1
P63208	P63208	P24941	1
P63208	P63208	P25963	1
P63208	P63208	P42704	1
P63208	P63208	P46199	1
P63208	P63208	P46527	1
P63208	P63208	P52292	1
P63208	P63208	P52434	1
P63208	P63208	P61024	1
P63208	P63208	P62875	1
P63208	P63208	P62877	1
P63208	P63208	P63208	1
P63208	P63208	P84022	1
P63208	P63208	Q00653	1
P63208	P63208	Q04206	1
P63208	P63208	Q04864	1
P63208	P63208	Q06587	1
P63208	P63208	Q13098	1
P63208	P63208	Q13309	1
P63208	P63208	Q13576	1
P63208	P63208	Q13616	1
P63208	P63208	Q13617	1
P63208	P63208	Q13618	1
P63208	P63208	Q14164	1
P63208	P63208	Q14999	1
P63208	P63208	Q15653	1
P63208	P63208	Q15843	1
P63208	P63208	Q16342	1
P63208	P63208	Q16526	1
P63208	P63208	Q49AN0	1
P63208	P63208	Q5XUX0	1
P63208	P63208	Q6W2J9	1
P63208	P63208	Q86WB0	1
P63208	P63208	Q86XK2	1
P63208	P63208	Q8IUQ4	1
P63208	P63208	Q8N3Y1	1
P63208	P63208	Q8N488	1
P63208	P63208	Q8NFZ0	1
P63208	P63208	Q8NHM5	1
P63208	P63208	Q92990	1
P63208	P63208	Q969H0	1
P63208	P63208	Q99496	1
P63208	P63208	Q99627	1
P63208	P63208	Q9BSM1	1
P63208	P63208	Q9GZS1	1
P63208	P63208	Q9H9Y6	1
P63208	P63208	Q9HB71	1
P63208	P63208	Q9UHV9	1
P63208	P63208	Q9UJF2	1
P63208	P63208	Q9UKB1	1
P63208	P63208	Q9UKT7	1
P63208	P63208	Q9UKT8	1
P63208	P63208	Q9ULZ2	1
P63208	P63208	Q9UPN7	1
P63208	P63208	Q9Y230	1
P63208	P63208	Q9Y265	1
P63208	P63208	Q9Y297	1
P63208	P63208	Q9Y2S0	1
P63208	P63208	Q9Y6K9	1
P63212	P63212	A5ACB9	1
P63212	P63212	P62871	1
P63212	P63212	P63212	1
P63212	P63212	Q2T9N9	1
P63213	P63213	P35991	1
P63213	P63213	P62874	1
P63213	P63213	P63213	1
P63213	P63213	Q6NZM9	1
P63213	P63213	Q9Z2V6	1
P63220	P63220	P05386	1
P63220	P63220	P05387	1
P63220	P63220	P05388	1
P63220	P63220	P08708	1
P63220	P63220	P08865	1
P63220	P63220	P15880	1
P63220	P63220	P18077	1
P63220	P63220	P18124	1
P63220	P63220	P18621	1
P63220	P63220	P22090	1
P63220	P63220	P23396	1
P63220	P63220	P25398	1
P63220	P63220	P26373	1
P63220	P63220	P27635	1
P63220	P63220	P30050	1
P63220	P63220	P32969	1
P63220	P63220	P35268	1
P63220	P63220	P36578	1
P63220	P63220	P39019	1
P63220	P63220	P39023	1
P63220	P63220	P40429	1
P63220	P63220	P42677	1
P63220	P63220	P42766	1
P63220	P63220	P46776	1
P63220	P63220	P46777	1
P63220	P63220	P46778	1
P63220	P63220	P46779	1
P63220	P63220	P46781	1
P63220	P63220	P46782	1
P63220	P63220	P46783	1
P63220	P63220	P47914	1
P63220	P63220	P49207	1
P63220	P63220	P50914	1
P63220	P63220	P60866	1
P63220	P63220	P61247	1
P63220	P63220	P61254	1
P63220	P63220	P61313	1
P63220	P63220	P61353	1
P63220	P63220	P61513	1
P63220	P63220	P61927	1
P63220	P63220	P62081	1
P63220	P63220	P62241	1
P63220	P63220	P62244	1
P63220	P63220	P62249	1
P63220	P63220	P62263	1
P63220	P63220	P62266	1
P63220	P63220	P62269	1
P63220	P63220	P62273	1
P63220	P63220	P62277	1
P63220	P63220	P62280	1
P63220	P63220	P62424	1
P63220	P63220	P62701	1
P63220	P63220	P62750	1
P63220	P63220	P62753	1
P63220	P63220	P62829	1
P63220	P63220	P62841	1
P63220	P63220	P62847	1
P63220	P63220	P62851	1
P63220	P63220	P62854	1
P63220	P63220	P62857	1
P63220	P63220	P62861	1
P63220	P63220	P62888	1
P63220	P63220	P62891	1
P63220	P63220	P62899	1
P63220	P63220	P62906	1
P63220	P63220	P62910	1
P63220	P63220	P62913	1
P63220	P63220	P62917	1
P63220	P63220	P62945	1
P63220	P63220	P62979	1
P63220	P63220	P62987	1
P63220	P63220	P63173	1
P63220	P63220	P63220	1
P63220	P63220	P83731	1
P63220	P63220	P83881	1
P63220	P63220	P84098	1
P63220	P63220	Q02543	1
P63220	P63220	Q02878	1
P63220	P63220	Q07020	1
P63220	P63220	Q8TD47	1
P63220	P63220	Q9Y3U8	1
P63244	P63244	P04049	1
P63244	P63244	P59768	1
P63244	P63244	P63244	1
P63245	P63245	P63245	1
P63245	P63245	Q6AY21	1
P63245	P63245	Q9EPH8	1
P63245	P63245	Q9JIR1	1
P63250	P63250	P62874	1
P63250	P63250	P63250	1
P63250	P63250	Q61017	1
P63259	P63259	P13832	1
P63259	P63259	P16086	1
P63259	P63259	P18666	1
P63259	P63259	P20070	1
P63259	P63259	P21107	1
P63259	P63259	P34080	1
P63259	P63259	P41350	1
P63259	P63259	P48037	1
P63259	P63259	P60711	1
P63259	P63259	P63259	1
P63259	P63259	Q07936	1
P63259	P63259	Q2IBC5	1
P63259	P63259	Q62812	1
P63259	P63259	Q68FP1	1
P63259	P63259	Q6I7S1	1
P63259	P63259	Q7TQ08	1
P63259	P63259	Q9EQX4	1
P63259	P63259	Q9QXQ0	1
P63259	P63259	Q9Z2S9	1
P63260	P63260	O54941	1
P63260	P63260	P60710	1
P63260	P63260	P62962	1
P63260	P63260	P63017	1
P63260	P63260	P63158	1
P63260	P63260	P63260	1
P63260	P63260	P70288	1
P63260	P63260	P97496	1
P63260	P63260	Q01853	1
P63260	P63260	Q03267	1
P63260	P63260	Q60973	1
P63260	P63260	Q61466	1
P63260	P63260	Q68FD5	1
P63260	P63260	Q6PDG5	1
P63260	P63260	Q6PDQ2	1
P63260	P63260	Q99MR0	1
P63260	P63260	Q9CWF2	1
P63260	P63260	Q9Z0H3	1
P63260	P63260	Q9Z2N8	1
P63261	P63261	O14497	1
P63261	P63261	O94805	1
P63261	P63261	O96019	1
P63261	P63261	P07737	1
P63261	P63261	P11142	1
P63261	P63261	P29279	1
P63261	P63261	P51531	1
P63261	P63261	P51532	1
P63261	P63261	P55072	1
P63261	P63261	P60709	1
P63261	P63261	P63261	1
P63261	P63261	Q00610	1
P63261	P63261	Q07157	1
P63261	P63261	Q12824	1
P63261	P63261	Q68CP9	1
P63261	P63261	Q86U86	1
P63261	P63261	Q8NFD5	1
P63261	P63261	Q8TAQ2	1
P63261	P63261	Q92922	1
P63261	P63261	Q969G3	1
P63261	P63261	Q96GM5	1
P63261	P63261	Q9BVA1	1
P63261	P63261	Q9Y4J8	1
P63267	P63267	O00567	1
P63267	P63267	O76021	1
P63267	P63267	P05141	1
P63267	P63267	P05386	1
P63267	P63267	P05387	1
P63267	P63267	P05388	1
P63267	P63267	P06748	1
P63267	P63267	P08708	1
P63267	P63267	P09651	1
P63267	P63267	P11387	1
P63267	P63267	P13639	1
P63267	P63267	P15880	1
P63267	P63267	P16402	1
P63267	P63267	P18077	1
P63267	P63267	P18124	1
P63267	P63267	P18621	1
P63267	P63267	P19338	1
P63267	P63267	P22087	1
P63267	P63267	P25398	1
P63267	P63267	P26368	1
P63267	P63267	P26373	1
P63267	P63267	P27635	1
P63267	P63267	P30050	1
P63267	P63267	P32969	1
P63267	P63267	P35268	1
P63267	P63267	P36578	1
P63267	P63267	P37108	1
P63267	P63267	P39023	1
P63267	P63267	P40429	1
P63267	P63267	P42766	1
P63267	P63267	P46776	1
P63267	P63267	P46777	1
P63267	P63267	P46778	1
P63267	P63267	P46779	1
P63267	P63267	P46781	1
P63267	P63267	P47914	1
P63267	P63267	P49411	1
P63267	P63267	P50914	1
P63267	P63267	P52272	1
P63267	P63267	P55209	1
P63267	P63267	P55769	1
P63267	P63267	P61247	1
P63267	P63267	P61254	1
P63267	P63267	P61313	1
P63267	P63267	P61353	1
P63267	P63267	P61513	1
P63267	P63267	P62081	1
P63267	P63267	P62241	1
P63267	P63267	P62244	1
P63267	P63267	P62249	1
P63267	P63267	P62263	1
P63267	P63267	P62266	1
P63267	P63267	P62269	1
P63267	P63267	P62273	1
P63267	P63267	P62277	1
P63267	P63267	P62280	1
P63267	P63267	P62424	1
P63267	P63267	P62736	1
P63267	P63267	P62750	1
P63267	P63267	P62753	1
P63267	P63267	P62829	1
P63267	P63267	P62841	1
P63267	P63267	P62847	1
P63267	P63267	P62888	1
P63267	P63267	P62891	1
P63267	P63267	P62899	1
P63267	P63267	P62906	1
P63267	P63267	P62910	1
P63267	P63267	P62913	1
P63267	P63267	P62917	1
P63267	P63267	P63267	1
P63267	P63267	P67809	1
P63267	P63267	P68104	1
P63267	P63267	P83731	1
P63267	P63267	P83881	1
P63267	P63267	P84098	1
P63267	P63267	Q00839	1
P63267	P63267	Q01081	1
P63267	P63267	Q02543	1
P63267	P63267	Q02878	1
P63267	P63267	Q07020	1
P63267	P63267	Q08211	1
P63267	P63267	Q12905	1
P63267	P63267	Q12906	1
P63267	P63267	Q13428	1
P63267	P63267	Q13610	1
P63267	P63267	Q14978	1
P63267	P63267	Q6P3W7	1
P63267	P63267	Q71U36	1
P63267	P63267	Q8TDN6	1
P63267	P63267	Q92522	1
P63267	P63267	Q96SB4	1
P63267	P63267	Q99848	1
P63267	P63267	Q99879	1
P63267	P63267	Q9BQG0	1
P63267	P63267	Q9BVP2	1
P63267	P63267	Q9H4B7	1
P63267	P63267	Q9NR30	1
P63267	P63267	Q9NW13	1
P63267	P63267	Q9NX58	1
P63267	P63267	Q9NZI8	1
P63267	P63267	Q9Y2X3	1
P63267	P63267	Q9Y383	1
P63267	P63267	Q9Y3U8	1
P63272	P63272	O00267	1
P63272	P63272	P63272	1
P63279	P63279	P08235	1
P63279	P63279	P63279	1
P63279	P63279	Q15788	1
P63329	P63329	P05696	1
P63329	P63329	P08482	1
P63329	P63329	P09217	1
P63329	P63329	P12368	1
P63329	P63329	P12369	1
P63329	P63329	P20651	1
P63329	P63329	P62161	1
P63329	P63329	P63329	1
P63329	P63329	Q62658	1
P63329	P63329	Q99N77	1
P63330	P63330	P63330	1
P63330	P63330	Q61097	1
P63330	P63330	Q6ZWR4	1
P63330	P63330	Q76MZ3	1
P63330	P63330	Q99N57	1
P63331	P63331	O08661	1
P63331	P63331	P12368	1
P63331	P63331	P12369	1
P63331	P63331	P27791	1
P63331	P63331	P62138	1
P63331	P63331	P62142	1
P63331	P63331	P62716	1
P63331	P63331	P63088	1
P63331	P63331	P63331	1
P63331	P63331	P68182	1
P63331	P63331	P97534	1
P63331	P63331	Q9WVC7	1
P67775	P67775	P30153	1
P67775	P67775	P30154	1
P67775	P67775	P60842	1
P67775	P67775	P67775	1
P67775	P67775	Q06190	1
P67775	P67775	Q9Y570	1
P67776	P67776	P11493	1
P67776	P67776	P54612	1
P67776	P67776	P54613	1
P67776	P67776	P67776	1
P67776	P67776	Q8WMR7	1
P67809	P67809	O00567	1
P67809	P67809	O43143	1
P67809	P67809	O75533	1
P67809	P67809	O76021	1
P67809	P67809	P05141	1
P67809	P67809	P05386	1
P67809	P67809	P05387	1
P67809	P67809	P05388	1
P67809	P67809	P06748	1
P67809	P67809	P08708	1
P67809	P67809	P09651	1
P67809	P67809	P11387	1
P67809	P67809	P13639	1
P67809	P67809	P14678	1
P67809	P67809	P15880	1
P67809	P67809	P16402	1
P67809	P67809	P18077	1
P67809	P67809	P18124	1
P67809	P67809	P18621	1
P67809	P67809	P19338	1
P67809	P67809	P22087	1
P67809	P67809	P25398	1
P67809	P67809	P26368	1
P67809	P67809	P26373	1
P67809	P67809	P27635	1
P67809	P67809	P30050	1
P67809	P67809	P31749	1
P67809	P67809	P32969	1
P67809	P67809	P35268	1
P67809	P67809	P36578	1
P67809	P67809	P37108	1
P67809	P67809	P39023	1
P67809	P67809	P40429	1
P67809	P67809	P42766	1
P67809	P67809	P46776	1
P67809	P67809	P46777	1
P67809	P67809	P46778	1
P67809	P67809	P46779	1
P67809	P67809	P46781	1
P67809	P67809	P47914	1
P67809	P67809	P49411	1
P67809	P67809	P50914	1
P67809	P67809	P52272	1
P67809	P67809	P55209	1
P67809	P67809	P55769	1
P67809	P67809	P61247	1
P67809	P67809	P61254	1
P67809	P67809	P61313	1
P67809	P67809	P61353	1
P67809	P67809	P61513	1
P67809	P67809	P62081	1
P67809	P67809	P62241	1
P67809	P67809	P62244	1
P67809	P67809	P62249	1
P67809	P67809	P62263	1
P67809	P67809	P62266	1
P67809	P67809	P62269	1
P67809	P67809	P62273	1
P67809	P67809	P62277	1
P67809	P67809	P62280	1
P67809	P67809	P62304	1
P67809	P67809	P62306	1
P67809	P67809	P62308	1
P67809	P67809	P62314	1
P67809	P67809	P62316	1
P67809	P67809	P62318	1
P67809	P67809	P62424	1
P67809	P67809	P62736	1
P67809	P67809	P62750	1
P67809	P67809	P62753	1
P67809	P67809	P62829	1
P67809	P67809	P62841	1
P67809	P67809	P62847	1
P67809	P67809	P62888	1
P67809	P67809	P62891	1
P67809	P67809	P62899	1
P67809	P67809	P62906	1
P67809	P67809	P62910	1
P67809	P67809	P62913	1
P67809	P67809	P62917	1
P67809	P67809	P63267	1
P67809	P67809	P67809	1
P67809	P67809	P68104	1
P67809	P67809	P83731	1
P67809	P67809	P83881	1
P67809	P67809	P84098	1
P67809	P67809	Q00839	1
P67809	P67809	Q01081	1
P67809	P67809	Q02543	1
P67809	P67809	Q02878	1
P67809	P67809	Q07020	1
P67809	P67809	Q08211	1
P67809	P67809	Q12905	1
P67809	P67809	Q12906	1
P67809	P67809	Q13428	1
P67809	P67809	Q13435	1
P67809	P67809	Q13610	1
P67809	P67809	Q14978	1
P67809	P67809	Q15393	1
P67809	P67809	Q15427	1
P67809	P67809	Q15696	1
P67809	P67809	Q16560	1
P67809	P67809	Q16629	1
P67809	P67809	Q6IEG0	1
P67809	P67809	Q6P2Q9	1
P67809	P67809	Q6P3W7	1
P67809	P67809	Q71U36	1
P67809	P67809	Q8N8D1	1
P67809	P67809	Q8TBF4	1
P67809	P67809	Q8TDN6	1
P67809	P67809	Q92522	1
P67809	P67809	Q96GM8	1
P67809	P67809	Q96LT9	1
P67809	P67809	Q96SB4	1
P67809	P67809	Q99848	1
P67809	P67809	Q99879	1
P67809	P67809	Q9BQG0	1
P67809	P67809	Q9BV90	1
P67809	P67809	Q9BVP2	1
P67809	P67809	Q9BWJ5	1
P67809	P67809	Q9H4B7	1
P67809	P67809	Q9H875	1
P67809	P67809	Q9NR30	1
P67809	P67809	Q9NW13	1
P67809	P67809	Q9NX58	1
P67809	P67809	Q9NZI8	1
P67809	P67809	Q9UDW3	1
P67809	P67809	Q9Y2X3	1
P67809	P67809	Q9Y383	1
P67809	P67809	Q9Y3B4	1
P67809	P67809	Q9Y3U8	1
P67811	P67811	P13679	1
P67811	P67811	P61008	1
P67811	P67811	P67811	1
P67811	P67811	P83362	1
P67811	P67811	Q28250	1
P67868	P67868	P20427	1
P67868	P67868	P67868	1
P67868	P67868	P68399	1
P67870	P67870	P09429	1
P67870	P67870	P19784	1
P67870	P67870	P67870	1
P67870	P67870	P68400	1
P67870	P67870	Q08945	1
P67870	P67870	Q9Y5B9	1
P67871	P67871	O54833	1
P67871	P67871	P15655	1
P67871	P67871	P31938	1
P67871	P67871	P61982	1
P67871	P67871	P62259	1
P67871	P67871	P63101	1
P67871	P67871	P67871	1
P67871	P67871	P68254	1
P67871	P67871	P68510	1
P67871	P67871	Q60737	1
P67871	P67871	Q61097	1
P67871	P67871	Q63932	1
P67871	P67871	Q9CQV8	1
P68036	P68036	P38398	1
P68036	P68036	P68036	1
P68036	P68036	Q99728	1
P68104	P68104	O00567	1
P68104	P68104	O75643	1
P68104	P68104	O76021	1
P68104	P68104	O95071	1
P68104	P68104	P05141	1
P68104	P68104	P05386	1
P68104	P68104	P05387	1
P68104	P68104	P05388	1
P68104	P68104	P06748	1
P68104	P68104	P07437	1
P68104	P68104	P08708	1
P68104	P68104	P09651	1
P68104	P68104	P11021	1
P68104	P68104	P11387	1
P68104	P68104	P13639	1
P68104	P68104	P15880	1
P68104	P68104	P16402	1
P68104	P68104	P17858	1
P68104	P68104	P18077	1
P68104	P68104	P18124	1
P68104	P68104	P18621	1
P68104	P68104	P19338	1
P68104	P68104	P22087	1
P68104	P68104	P23246	1
P68104	P68104	P25398	1
P68104	P68104	P26368	1
P68104	P68104	P26373	1
P68104	P68104	P26641	1
P68104	P68104	P27635	1
P68104	P68104	P30050	1
P68104	P68104	P32969	1
P68104	P68104	P35268	1
P68104	P68104	P36578	1
P68104	P68104	P37108	1
P68104	P68104	P39023	1
P68104	P68104	P40429	1
P68104	P68104	P42766	1
P68104	P68104	P43243	1
P68104	P68104	P43246	1
P68104	P68104	P46776	1
P68104	P68104	P46777	1
P68104	P68104	P46778	1
P68104	P68104	P46779	1
P68104	P68104	P46781	1
P68104	P68104	P47914	1
P68104	P68104	P49411	1
P68104	P68104	P50914	1
P68104	P68104	P52272	1
P68104	P68104	P55209	1
